Year,Month,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,Residential_Retail Price,Industrial_Retail Price,Commercial_Retail Price,CLDD,TAVG,AWND,HTDD,area,population,solar-generation,Spring,Summer,Fall,Winter,Residential_Usage,Industrial_Usage,Commercial_Usage
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.95,12.1,13.99,175.7346939,69.68367347,6.277777778,31.55102041,9348,1345547,1,0,1,0,0,404,177,409
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,11.05,13.07,368.96875,76.9875,4.8,0.15625,8723,8878176,87,0,1,0,0,3779,654,3800
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45,6.02,10.34,329.221374,75.05984848,33.8037037,19.52671756,121590,2091707,6,0,1,0,0,769,654,895
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,8.43,7.62,229.0451977,71.06271186,6.626666667,41.61581921,110572,2943734,10,0,1,0,0,1737,1370,1042
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93,5.59,15.66,216.5348837,71.6751938,6.670967742,9.829457364,54555,19611500,35,0,1,0,0,5379,1552,7258
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45,7.14,9.74,312.0606061,75.12727273,5.861538462,1.909090909,44825,11647010,9,0,1,0,0,5601,4326,4567
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.11,5.35,8.21,565.4047619,83.31746032,9.89375,0,69899,3928824,0,0,1,0,0,2912,1602,2042
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82,6.4,8.86,69.68115942,63.42492754,6.939130435,118.4289855,98379,4116801,9,0,1,0,0,1376,1196,1378
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.6,6.86,9.02,273.8285714,73.68571429,5.464,6.657142857,46055,12784958,13,0,1,0,0,5224,4151,3924
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.1,13.38,14.27,279.2222222,73.93333333,6.933333333,1.777777778,1545,1056222,2,0,1,0,0,349,73,369
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.78,6.75,10.59,560.4935065,83.32337662,6.292857143,0,32021,4989618,1,0,1,0,0,3620,2376,2348
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.23,7.92,9.93,250.4927536,72.79637681,10.03125,9.710144928,77116,867932,0,0,1,0,0,405,257,417
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.52,6.03,10.45,442.4893617,79.3929078,4.59,0.872340426,42144,6677405,6,0,1,0,0,4452,2098,3443
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.83,5.47,8.13,625.635443,85.43392405,9.888059701,0,268597,28104842,13,0,1,0,0,17614,9910,13439
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.64,7.07,9.04,175.9653979,68.60865052,7.669230769,65.20069204,84897,3071455,5,0,1,0,0,1124,837,1109
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.63,6.61,7.82,397.37,77.888,5.423529412,0.25,42775,8436847,2,0,1,0,0,4794,1533,4864
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.33,10.47,14.66,123.3,67.895,4.4,34.725,9616,624001,3,0,1,0,0,184,124,184
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.75,4.64,8.32,59.82378855,62.16431718,6.967741935,147.6651982,71298,7359067,2,0,1,0,0,2423,2248,2420
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.28,7.9,11.16,191.7318436,70.75921788,6.811111111,13.82681564,65496,5781407,2,0,1,0,0,2285,2134,2191
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.2,6.69,9.07,275.1351351,73.99864865,4.418181818,2.567567568,24230,1824014,0,0,1,0,0,1010,1062,723
2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.84,6.79,9.44,94.05803571,64.21026786,8.327777778,118.7633929,97812,581573,0,0,1,0,0,216,855,315
2016,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,14.72,18,0.892307692,55.53292308,7.442857143,292.5015385,664988,740432,0,0,1,0,0,141.75,124,224
2016,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17,6.39,11.04,506.1481481,81.56481481,4.257894737,0,52420,4869919,1,0,1,0,0,3568,2887,2410
2016,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41,6.64,8.38,460.5784314,79.92745098,4.05,0.12745098,53178,2996584,0,0,1,0,0,2009,1491,1241
2016,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.99,11.02,307.7216495,73.98041237,10.56111111,33.56185567,113990,7001118,42,0,1,0,0,4210,1307,3004
2016,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.87,13.93,16.92,284.5801394,73.50853659,6.567088608,22.6097561,163694,39278755,172,0,1,0,0,10181,5138,11631
2016,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83,7.62,10.12,69.88505747,61.19340974,13.22903226,187.3764368,104094,5581606,18,0,1,0,0,1900,1425,1928
2016,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78,12.73,15.47,288.8333333,74.22916667,5.95,2.458333333,5544,3575315,14,0,1,0,0,1447,325,1258
2016,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,8.25,9.83,425.25,78.725,6.5,0,2489,953531,2,0,1,0,0,547,221,429
2016,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07,7.86,8.77,565.8291139,83.42012579,6.870454545,0,65758,20817723,7,0,1,0,0,13498,1478,9240
2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,6.24,9.85,495.3170732,81.11382114,4.852941176,0,59425,10365147,0,0,1,0,0,6568,2928,4782
2016,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.45,21.17,25,346.6111111,75.74814815,10.4375,17.98148148,10926,1425712,27,0,1,0,0,249,342,283
2016,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.99,7.86,11.05,232.4341085,72.52170543,6.51875,3.76744186,56273,3137309,4,0,1,0,0,1390,2025,1146
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.46,7.11,7.98,86.82170543,64.88449612,5.083333333,90.40697674,83568,1702992,0,0,1,0,0,688,1113,582
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,6.72,9.13,328.0757576,75.69015152,5.6,0.462121212,57916,12796203,2,0,1,0,0,5405,4080,4968
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77,6.99,10.03,338.5444444,75.96777778,5.225,0.188888889,36417,6648172,1,0,1,0,0,3613,4231,2457
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.29,7.53,10.64,359.975,76.639375,7.813043478,1.04375,82278,2909604,0,0,1,0,0,1586,1041,1624
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51,5.87,9.44,404.3690476,78.23452381,4.288888889,0.011904762,40411,4446399,1,0,1,0,0,2833,2492,2023
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,5.28,8.62,543.9473684,82.73815789,4.423529412,0,51988,4673716,1,0,1,0,0,3449,3156,2421
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02,13.71,15.8,249.5689655,72.99310345,6.957894737,3.362068966,10554,6844714,81,0,1,0,0,2264,695,2550
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82,7.88,10.76,389.2333333,77.62666667,5.942857143,0.266666667,12406,6015308,18,0,1,0,0,2957,377,3002
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9.66,12.22,113.09375,67.953125,4.85,21.609375,35384,1333239,1,0,1,0,0,431,260,396
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,7.18,10.71,192.2670455,70.88068182,5.992307692,12.15340909,96713,9963721,3,0,1,0,0,3914,2699,3938
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,7.78,10.15,136.1206897,68.56321839,6.6,26.35632184,86935,5548111,2,0,1,0,0,2117,1942,2212
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73,8.23,10.75,362.8947368,76.86447368,5.414285714,0.131578947,69702,6098530,9,0,1,0,0,3759,1206,3046
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23,5.94,9.29,529.4324324,82.29594595,4.472727273,0,48432,2988272,0,0,1,0,0,2099,1439,1469
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39,5.57,10.17,65.4122807,62.98274854,8.115789474,127.5409357,147039,1047639,0,0,1,0,0,393,397,431
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.24,6.81,8.85,428.6424581,78.9122905,4.6625,1.072625698,53819,10220964,11,0,1,0,0,6338,2525,4915
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29,8.37,9.59,131.6162791,68.34186047,9.288888889,29.38372093,70698,754730,0,0,1,0,0,366,626,533
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8.39,9.3,227.1824324,71.90878378,8.194117647,14.75,77349,1911642,0,0,1,0,0,968,1175,898
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,12.31,14.3,155.2941176,69.22156863,6.6,25.74509804,9348,1346087,2,0,1,0,0,454,188,429
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22,10.85,13.04,362.8235294,76.76764706,4.890909091,0.235294118,8723,8879401,82,0,1,0,0,3877,682,3866
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96,6.15,10.53,165.3153846,68.09848485,32.47777778,70.78461538,121590,2091720,6,0,1,0,0,707,697,830
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82,7.86,7.89,187.2816092,69.72471264,5.866666667,41.28735632,110572,2948096,9,0,1,0,0,1856,1196,987
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.99,6.28,15.56,233.4264706,72.36617647,6.35483871,6.602941176,54555,19607845,33,0,1,0,0,5908,1567,7559
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,7.06,9.91,344.2178218,76.18019802,5.68,0.227722772,44825,11649117,9,0,1,0,0,5917,4518,4721
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65,5.36,8.36,490.568,80.8816,8.08125,0,69899,3929239,0,0,1,0,0,2696,1594,2048
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,6.36,8.91,107.3285303,65.99827089,6.230434783,76.32276657,98379,4121271,9,0,1,0,0,1508,1236,1461
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.65,7.08,9.06,287.3120567,74.23191489,5.048,2.624113475,46055,12785405,12,0,1,0,0,5693,4154,4163
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.56,13.4,14.69,279.3333333,74,6.766666667,1,1545,1056130,2,0,1,0,0,369,70,363
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.98,6.44,10.49,510.7307692,81.62820513,5.314285714,0,32021,4994893,1,0,1,0,0,3472,2441,2327
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.98,7.58,9.71,201.3956835,70.61510791,9.31875,28.04316547,77116,868755,0,0,1,0,0,418,274,446
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.61,6.08,10.47,422.3971631,78.73758865,3.84,0.992907801,42144,6682637,6,0,1,0,0,4614,2177,3569
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.91,5.45,8.12,524.03,82.11,7.77826087,0.3625,268597,28136580,14,0,1,0,0,17705,10090,14328
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.81,6.89,9.09,116.8972603,65.57945205,6.892307692,99.6130137,84897,3076386,4,0,1,0,0,1056,808,1093
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.66,6.5,7.8,382.0606061,77.4010101,5.4,0.464646465,42775,8441303,2,0,1,0,0,4829,1625,4795
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.31,10.16,14.03,123.8918919,68.11891892,4.4,28.64864865,9616,624058,3,0,1,0,0,187,126,189
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.73,4.58,8.32,88.72368421,64.7245614,6.25,97.35526316,71298,7369782,2,0,1,0,0,2494,2273,2589
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.07,7.83,10.91,183.7640449,70.55786517,5.872222222,12.06741573,65496,5782870,2,0,1,0,0,2224,2243,2306
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.58,6.54,9.21,309.3108108,75.08648649,4.136363636,2.662162162,24230,1822845,0,0,1,0,0,1069,1136,750
2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.71,7.09,9.41,61.31111111,61.68888889,10.21052632,163.1866667,97812,581133,0,0,1,0,0,209,848,333
2016,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.52,14.98,17.6,0,45.13292308,7.692857143,590.3364198,664988,740285,0,0,0,1,0,144.25,109,221
2016,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22,6.34,11.05,402.5405405,78.5018018,4.047368421,2.585585586,52420,4870832,0,0,0,1,0,3173,2664,2266
2016,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.46,6.56,8.43,320.2912621,75.56116505,4.144444444,5.038834951,53178,2997536,0,0,0,1,0,1746,1420,1183
2016,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71,6.79,10.95,190.9015544,68.72694301,10.83333333,82.23834197,113990,7009696,40,0,0,1,0,3216,1217,2656
2016,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22,13.65,16.72,167.3362369,68.01393728,6.191139241,77.84843206,163694,39294704,158,0,0,1,0,8463,4951,10712
2016,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84,7.82,10.33,29.31460674,56.65798319,17.31875,277.3146067,104094,5587662,17,0,0,1,0,1571,1284,1809
2016,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.98,12.81,15.63,114.32,66.716,6.9625,62.76,5544,3574912,12,0,0,1,0,1200,305,1172
2016,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.05,8.21,9.6,225.25,72,7.6,15.75,2489,954189,2,0,0,1,0,468,188,353
2016,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,7.91,8.85,500.0066225,81.86688742,5.697777778,0,65758,20846901,7,0,0,1,0,12299,1407,8831
2016,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99,6.36,9.82,364.4453782,77.18319328,4.3,1.529411765,59425,10374183,0,0,0,1,0,5689,2690,4448
2016,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.84,21.43,25.25,329.0925926,75.36111111,10.3625,20.66666667,10926,1425448,25,0,0,1,0,231,325,269
2016,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.43,7.16,9.71,122.5555556,67.46962963,8.7375,49.48888889,56273,3138157,4,0,0,1,0,1081,1853,997
